Map,Player,Kills,Deaths,ADR,KAST%,Rating,MatchID
Train,13317,10,20,65.2,60.9,0.81,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,8733,13,20,71.3,60.9,0.80,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,16495,13,19,64.0,47.8,0.71,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,18072,9,19,55.9,56.5,0.68,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,15662,25,11,100.0,82.6,1.73,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,14205,21,14,93.7,73.9,1.44,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,13779,14,12,76.4,78.3,1.21,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,10590,19,13,76.8,82.6,1.18,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Train,16946,16,12,82.7,73.9,1.17,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,13317,22,17,87.9,77.8,1.40,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,18072,25,16,83.8,81.5,1.40,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,16495,22,17,84.0,74.1,1.19,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,14202,19,16,86.7,77.8,1.16,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,8733,15,15,62.6,70.4,1.10,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,15662,24,17,86.3,63.0,1.30,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,16946,15,20,77.1,59.3,0.90,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,10590,18,22,71.9,63.0,0.79,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,13779,12,21,52.3,44.4,0.59,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Nuke,14205,11,23,57.7,44.4,0.56,2340538/salamander-vs-unique-esea-advanced-season-33-europe
Mirage,14548,25,16,124.1,81.8,1.74,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,14215,20,11,80.6,81.8,1.33,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,8460,18,12,96.1,68.2,1.32,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,8459,18,16,87.8,77.3,1.21,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,11307,14,12,63.1,86.4,1.05,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,18802,17,19,95.1,50.0,1.02,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,16858,16,19,84.6,68.2,1.01,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,20052,12,20,62.8,68.2,0.83,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,18800,13,18,62.7,54.5,0.78,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Mirage,16855,9,19,52.1,54.5,0.54,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,8460,32,22,105.7,80.6,1.37,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,14548,29,25,81.8,58.3,1.15,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,14215,25,24,74.5,61.1,1.10,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,8459,26,24,72.6,66.7,1.06,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,11307,17,25,58.5,69.4,0.81,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,18802,32,27,89.9,58.3,1.24,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,16855,27,25,82.2,66.7,1.13,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,20052,24,25,72.5,69.4,0.97,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,16858,22,25,62.8,58.3,0.85,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Vertigo,18800,15,28,62.2,58.3,0.66,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,8459,26,23,89.5,56.7,1.19,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,14548,27,21,79.7,60.0,1.06,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,14215,15,24,59.4,66.7,0.81,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,8460,14,21,60.9,66.7,0.75,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,11307,10,22,51.6,70.0,0.71,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,18802,26,20,95.9,83.3,1.40,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,16858,22,17,75.0,80.0,1.20,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,20052,22,19,81.2,70.0,1.19,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,18800,26,18,82.7,66.7,1.17,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Dust2,16855,15,18,59.6,76.7,0.95,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,8460,21,10,114.8,88.9,2.00,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,14548,20,7,116.7,88.9,1.95,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,11307,17,6,94.2,83.3,1.63,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,14215,15,8,83.0,83.3,1.52,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,8459,9,9,48.2,66.7,0.88,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,18802,9,16,62.5,50.0,0.60,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,18800,9,16,53.7,50.0,0.54,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,16855,7,17,54.6,44.4,0.51,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,16858,7,17,65.7,55.6,0.50,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,20052,8,16,59.5,38.9,0.49,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,11307,20,15,89.6,69.2,1.28,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,8459,22,17,96.5,73.1,1.24,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,8460,18,15,74.0,73.1,1.18,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,14215,22,19,77.5,65.4,1.13,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,14548,18,20,64.6,65.4,0.90,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,20052,21,19,99.7,65.4,1.20,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,18800,23,19,69.7,57.7,0.96,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,18802,15,18,61.8,61.5,0.85,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,16855,15,21,67.8,61.5,0.83,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Train,16858,12,23,78.7,57.7,0.75,2340559/akatsuki-vs-nosurrender-baltic-masters-season-4-finals
Nuke,39,18,18,92.2,69.2,1.15,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,2757,15,18,56.5,73.1,0.91,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,29,16,19,71.7,57.7,0.90,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,7148,14,20,68.7,69.2,0.87,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,884,14,19,51.3,50.0,0.65,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,11231,29,14,106.8,73.1,1.65,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,11264,21,16,86.7,80.8,1.38,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,6451,15,13,72.6,73.1,1.17,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,14619,20,18,88.4,76.9,1.14,2340363/dignitas-vs-orgless-flashpoint-1
Nuke,8513,9,16,35.9,50.0,0.60,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,29,29,15,106.6,77.8,1.58,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,39,27,14,84.0,77.8,1.46,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,2757,17,16,84.7,81.5,1.18,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,7148,16,17,78.7,74.1,1.15,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,884,15,17,62.3,63.0,0.88,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,11264,22,17,92.4,74.1,1.37,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,8513,19,21,69.3,63.0,0.89,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,11231,19,23,70.6,55.6,0.89,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,6451,9,22,52.9,63.0,0.63,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,14619,10,21,55.6,51.9,0.63,2340363/dignitas-vs-orgless-flashpoint-1
Train,39,31,20,93.1,76.5,1.37,2340363/dignitas-vs-orgless-flashpoint-1
Train,2757,26,19,74.7,79.4,1.22,2340363/dignitas-vs-orgless-flashpoint-1
Train,29,19,23,64.0,70.6,1.00,2340363/dignitas-vs-orgless-flashpoint-1
Train,7148,21,26,75.2,67.6,0.90,2340363/dignitas-vs-orgless-flashpoint-1
Train,884,18,21,62.2,67.6,0.89,2340363/dignitas-vs-orgless-flashpoint-1
Train,14619,25,23,88.7,73.5,1.19,2340363/dignitas-vs-orgless-flashpoint-1
Train,11264,25,17,62.6,76.5,1.18,2340363/dignitas-vs-orgless-flashpoint-1
Train,11231,21,26,77.4,76.5,1.02,2340363/dignitas-vs-orgless-flashpoint-1
Train,6451,22,28,75.1,58.8,0.90,2340363/dignitas-vs-orgless-flashpoint-1
Train,8513,16,22,55.7,61.8,0.84,2340363/dignitas-vs-orgless-flashpoint-1
Inferno,8507,18,17,79.7,82.1,1.21,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,11219,22,17,67.5,78.6,1.19,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,8523,21,17,75.7,67.9,1.13,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,9136,18,18,74.4,78.6,1.11,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,10671,12,18,69.6,78.6,0.99,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,8082,21,16,82.6,78.6,1.20,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,4679,18,18,73.2,78.6,1.09,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,9686,15,16,68.4,75.0,1.01,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,8248,17,22,68.3,78.6,0.98,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Inferno,10588,16,19,62.2,67.9,0.97,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,11219,23,17,74.5,79.3,1.20,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,8523,19,18,69.1,75.9,1.08,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,8507,19,20,79.2,65.5,0.99,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,9136,18,22,83.1,69.0,0.95,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,10671,17,20,66.4,69.0,0.92,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,8082,21,18,78.3,72.4,1.16,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,9686,22,17,71.0,75.9,1.16,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,4679,19,19,87.4,72.4,1.14,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,8248,21,22,78.8,82.8,1.09,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Train,10588,14,20,62.5,65.5,0.91,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,10671,15,19,85.5,72.7,0.96,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,9136,16,17,70.7,72.7,0.89,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,11219,14,17,75.3,50.0,0.88,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,8523,4,21,33.9,54.5,0.34,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,8507,3,18,25.9,36.4,0.26,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,4679,23,9,103.6,77.3,1.72,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,8082,23,14,105.3,81.8,1.51,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,9686,13,7,61.7,86.4,1.35,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,10588,17,8,75.8,81.8,1.29,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Nuke,8248,15,14,83.1,86.4,1.18,2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
Overpass,7998,22,11,91.8,76.9,1.46,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,11840,26,18,89.7,80.8,1.37,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,8918,19,16,76.1,73.1,1.14,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,16947,16,15,70.9,73.1,1.11,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,7594,14,17,67.2,61.5,0.94,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,13666,23,18,95.2,61.5,1.24,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,7528,16,19,87.3,69.2,0.99,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,3055,15,20,84.8,69.2,0.93,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,11110,12,20,44.8,61.5,0.69,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Overpass,3849,11,21,50.4,46.2,0.59,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,7998,23,15,81.6,74.1,1.31,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,8918,22,18,94.2,74.1,1.27,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,7594,21,16,68.6,74.1,1.07,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,11840,16,17,68.0,55.6,1.03,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,16947,16,19,72.4,70.4,0.97,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,13666,23,17,80.4,77.8,1.26,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,3849,19,18,83.5,66.7,1.17,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,7528,19,20,87.7,66.7,1.02,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,3055,13,22,55.0,63.0,0.69,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Dust2,11110,11,22,50.2,51.9,0.65,2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
Mirage,3972,13,17,77.7,60.9,0.95,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,7167,13,14,57.9,69.6,0.91,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,9616,13,16,59.9,69.6,0.88,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,9618,11,17,62.1,47.8,0.71,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,284,8,14,47.3,56.5,0.66,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,10449,23,12,95.6,69.6,1.54,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,9031,19,10,98.3,78.3,1.48,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,7168,15,14,69.1,69.6,1.12,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,9816,10,11,58.3,69.6,0.97,2340110/g2-vs-og-esl-pro-league-season-11-europe
Mirage,10981,11,11,52.4,73.9,0.94,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,3972,28,15,117.6,83.3,1.68,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,9616,19,17,71.8,75.0,1.01,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,7167,11,17,52.4,50.0,0.79,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,9618,6,18,44.0,54.2,0.53,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,284,7,23,46.9,62.5,0.41,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,10981,23,13,90.2,75.0,1.47,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,7168,22,13,84.1,79.2,1.45,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,9031,20,13,79.3,75.0,1.40,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,9816,12,16,82.8,75.0,1.13,2340110/g2-vs-og-esl-pro-league-season-11-europe
Dust2,10449,13,16,53.4,70.8,0.85,2340110/g2-vs-og-esl-pro-league-season-11-europe
Inferno,11777,22,14,97.4,84.0,1.56,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,1045,21,13,78.1,72.0,1.32,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,6904,20,15,89.6,76.0,1.32,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,1378,17,17,71.7,76.0,1.06,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,7218,14,12,61.8,76.0,0.97,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,12731,16,16,68.3,68.0,0.98,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,14273,16,20,65.3,52.0,0.89,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,7716,13,20,64.6,72.0,0.83,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,8789,13,20,65.8,72.0,0.81,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Inferno,18317,13,18,58.7,44.0,0.74,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,11777,24,18,83.4,75.9,1.28,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,1378,22,15,76.8,65.5,1.24,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,6904,22,17,73.4,72.4,1.13,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,1045,18,18,81.6,75.9,1.10,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,7218,14,17,56.4,62.1,0.85,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,14273,24,16,63.2,75.9,1.12,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,8789,15,20,75.8,72.4,0.98,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,12731,17,24,76.4,75.9,0.94,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,7716,15,19,68.9,62.1,0.92,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Nuke,18317,14,21,53.7,72.4,0.85,2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
Vertigo,11219,24,20,102.9,76.7,1.38,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,9136,25,22,79.2,73.3,1.07,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,8523,19,21,67.1,73.3,0.97,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,10671,19,22,67.5,73.3,0.97,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,8507,15,22,63.6,56.7,0.73,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,9875,24,20,93.8,73.3,1.28,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,13188,24,17,75.9,76.7,1.20,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,15007,22,21,66.8,76.7,1.03,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,7808,22,20,77.6,60.0,1.01,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,10892,15,24,65.3,70.0,0.85,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,8523,31,16,122.9,76.9,1.80,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,9136,21,15,85.2,76.9,1.30,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,10671,19,14,80.5,73.1,1.13,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,8507,18,17,66.8,69.2,1.05,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,11219,11,17,52.5,65.4,0.77,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,13188,23,17,89.6,65.4,1.17,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,15007,16,18,57.8,73.1,0.93,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,9875,17,21,76.8,61.5,0.91,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,10892,14,21,62.6,57.7,0.87,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,7808,9,23,53.0,65.4,0.61,2340418/evil-geniuses-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,15385,26,18,88.8,79.3,1.32,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,15384,21,20,77.6,62.1,1.10,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,13464,16,19,65.1,75.9,1.00,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,8917,17,18,62.9,72.4,0.93,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,16410,13,20,53.1,79.3,0.79,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,16731,29,18,102.6,72.4,1.53,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,8848,22,18,75.8,75.9,1.22,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,20033,15,20,74.2,65.5,0.96,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,11913,13,18,50.6,75.9,0.87,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Vertigo,7463,16,19,55.3,62.1,0.86,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Train,8917,17,19,83.1,76.7,1.08,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Train,13464,17,18,71.0,70.0,0.97,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Train,15384,18,19,66.3,63.3,0.96,2340542/fate-vs-ambush-esea-advanced-season-33-europe
Train,16410,19,18,58.8,73.3,0.96,2340542/fate-vs-ambush-esea-advanced-season-33-europe
